workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error
151,condition1,,,,,,,0.0-5.0-1.12,32,,,1210.1499999989755,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>by,dismissing,him,at,once</p><h4>Here is the original sentence:</h4><p>Humbled as he now is, I cannot forgive him such an instance of pride, and am doubtful whether I ought not to punish him by dismissing him at once after this reconciliation, or by marrying and teazing him for ever.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,551303,,30,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,True,,,,0.0-5.0-0.13,,,"['the', 'daughter', 'went', 'to', 'take']",,"['the', 'daughter', 'went', 'to', 'take']",,test,577815,4,31,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.13,32,,,1128.3650000113994,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,daughter,went,to,take</p><h4>Here is the original sentence:</h4><p>But she begged so hard, and Sallie had promised to take good care of her, and a little pleasure seemed so delightful after a winter of irksome work that the mother yielded, and the daughter went to take her first taste of fashionable life.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,578947,,32,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.14,,,"['take', 'me', 'to', 'school', 'with']",,"['school', 'with', 'me', 'to', 'take']",,test,594027,4,33,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.14,32,,,3198.1849999865517,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>take,me,to,school,with</p><h4>Here is the correct answer and the original sentence:</h4><p>school,with,me,to,take</p><p>I want to open a school for little lads--a good, happy, homelike school, with me to take care of them and Fritz to teach them.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,597228,,34,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.15,,,"['the', 'essence', 'of', 'concentrated', 'enfolds']",,"['enfolds', 'the', 'concentrated', 'essence', 'of']",,test,641822,4,35,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.15,32,,,30637.88499997463,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,essence,of,concentrated,enfolds</p><h4>Here is the correct answer and the original sentence:</h4><p>enfolds,the,concentrated,essence,of</p><p>Each cover of a true book enfolds the concentrated essence of a man.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,672463,,36,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,True,,,,0.0-5.0-0.16,,,"['on', 'hand', 'to', 'hear', 'every']",,"['on', 'hand', 'to', 'hear', 'every']",,test,695827,5,37,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.16,32,,,808.83999998332,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>on,hand,to,hear,every</p><h4>Here is the original sentence:</h4><p>Correspondents of the press were ever on hand to hear every word dropped, and were not always disposed to report correctly what did not confirm their preconceived notions, either about the conduct of the war or the individuals concerned in it.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,696641,,38,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.17,,,"['take', 'to', 'tendering', 'my', 'resignation']",,"['tendering', 'my', 'resignation', 'to', 'take']",,test,735256,5,39,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.17,32,,,1812.7300000051036,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>take,to,tendering,my,resignation</p><h4>Here is the correct answer and the original sentence:</h4><p>tendering,my,resignation,to,take</p><p>I concluded, therefore, to resign, and in March applied for a leave of absence until the end of the July following, tendering my resignation to take effect at the end of that time.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,737071,,40,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.18,,,"['that', 'interfered', 'great', 'development', 'with']",,"['interfered', 'with', 'that', 'great', 'development']",,test,768884,5,41,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.18,32,,,1328.8100000063423,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>that,interfered,great,development,with</p><h4>Here is the correct answer and the original sentence:</h4><p>interfered,with,that,great,development</p><p>Never in any way had we interfered with that great development of trade which has turned them from one of the poorest to one of the richest of European States.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,770216,,42,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.19,,,"['puzzling', 'been', 'concerning', 'the', 'kingdom']",,"['been', 'puzzling', 'concerning', 'the', 'kingdom']",,test,827831,5,43,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.19,32,,,1744.0999999816995,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>puzzling,been,concerning,the,kingdom</p><h4>Here is the correct answer and the original sentence:</h4><p>been,puzzling,concerning,the,kingdom</p><p>""THE FAIRY BODY.--The normal working body of the gnome and fairy  is not of human nor of any other definite form, and herein lies  the explanation of much that has been puzzling concerning the  nature-spirit kingdom generally.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,829577,,44,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.20,,,"['the', 'with', 'to', 'my', 'right']",,"['to', 'the', 'right', 'with', 'my']",,test,852815,5,45,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.20,32,,,808.4150000067893,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,with,to,my,right</p><h4>Here is the correct answer and the original sentence:</h4><p>to,the,right,with,my</p><p>This force, Tuttle's division, not returning I rode to the right with my staff, and soon found that the enemy had left that part of the line.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,853626,,46,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.21,,,"['insatiated', 'in', 'insatiable', 'love', 'and']",,"['insatiated', 'and', 'insatiable', 'in', 'love']",,test,872575,5,47,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.21,32,,,3683.66499998956,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>insatiated,in,insatiable,love,and</p><h4>Here is the correct answer and the original sentence:</h4><p>insatiated,and,insatiable,in,love</p><p>Alas, he who knows the heart finds out how poor, helpless, pretentious, and blundering even the best and deepest love is--he finds that it rather DESTROYS than saves!--It is possible that under the holy fable and travesty of the life of Jesus there is hidden one of the most painful cases of the martyrdom of KNOWLEDGE ABOUT LOVE: the martyrdom of the most innocent and most craving heart, that never had enough of any human love, that DEMANDED love, that demanded inexorably and frantically to be loved and nothing else, with terrible outbursts against those who refused him their love; the story of a poor soul insatiated and insatiable in love, that had to invent hell to send thither those who WOULD NOT love him--and that at last, enlightened about human love, had to invent a God who is entire love, entire CAPACITY for love--who takes pity on human love, because it is so paltry, so ignorant!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,876261,,48,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.22,,,"['until', 'such', 'as', 'the', 'universals']",,"['universals', 'as', 'such', 'until', 'the']",,test,893687,5,49,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.22,32,,,1173.8049999985378,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>until,such,as,the,universals</p><h4>Here is the correct answer and the original sentence:</h4><p>universals,as,such,until,the</p><p>Hence we succeed in avoiding all notice of universals as such, until the study of philosophy forces them upon our attention.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,894864,,50,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.23,,,"['entitled', 'to', 'best', 'of', 'consideration']",,"['best', 'entitled', 'to', 'consideration', 'of']",,test,911419,5,51,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.23,32,,,1486.4499999966938,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>entitled,to,best,of,consideration</p><h4>Here is the correct answer and the original sentence:</h4><p>best,entitled,to,consideration,of</p><p>They supposed that it would naturally follow the freedom of the negro, but that there would be a time of probation, in which the ex-slaves could prepare themselves for the privileges of citizenship before the full right would be conferred; but Mr. Johnson, after a complete revolution of sentiment, seemed to regard the South not only as an oppressed people, but as the people best entitled to consideration of any of our citizens.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,912908,,52,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.24,,,"['wondering', 'best', 'how', 'to', 'really']",,"['really', 'wondering', 'how', 'best', 'to']",,test,928434,5,53,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.24,32,,,1435.5150000192225,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>wondering,best,how,to,really</p><h4>Here is the correct answer and the original sentence:</h4><p>really,wondering,how,best,to</p><p>Jo skipped up, and sitting on the top step, affected to be searching for her book, but was really wondering how best to introduce the dangerous object of her visit.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,929874,,54,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,True,,,,0.0-5.0-0.25,,,"['people', 'had', 'been', 'innocently', 'misled']",,"['people', 'had', 'been', 'innocently', 'misled']",,test,949098,6,55,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.25,32,,,732.0950000139419,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>people,had,been,innocently,misled</p><h4>Here is the original sentence:</h4><p>We might have had a straight, honest fight, and at the end of it we might have conceded that the German people had been innocently misled, by their military caste and their Press, into the idea that their country was being attacked, and so were themselves guiltless in the matter.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,949836,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,True,,,,0.0-5.0-0.26,,,"['as', 'free', 'from', 'irrelevant', 'additions']",,"['as', 'free', 'from', 'irrelevant', 'additions']",,test,998216,7,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.26,32,,,868.3449999953154,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>as,free,from,irrelevant,additions</p><h4>Here is the original sentence:</h4><p>Philosophy should show us the hierarchy of our instinctive beliefs, beginning with those we hold most strongly, and presenting each as much isolated and as free from irrelevant additions as possible.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,999088,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.27,,,"['the', 'defences', 'of', 'the', 'were']",,"['were', 'the', 'defences', 'of', 'the']",,test,1011625,7,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.27,32,,,1291.2199999846052,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>the,defences,of,the,were</p><h4>Here is the correct answer and the original sentence:</h4><p>were,the,defences,of,the</p><p>Such were the defences of the City of Mexico in September, 1847, on the routes over which General Scott entered.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1012919,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.28,,,"['he', 'wanted', 'and', 'was', 'me']",,"['wanted', 'me', 'and', 'he', 'was']",,test,1040971,7,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.28,32,,,1394.9200000206474,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>he,wanted,and,was,me</p><h4>Here is the correct answer and the original sentence:</h4><p>wanted,me,and,he,was</p><p>Mr. Heathcliff did not explain his reasons for taking a new mind about my coming here; he only told me he wanted me, and he was tired of seeing Catherine: I must make the little parlour my sitting-room, and keep her with me.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1042369,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,False,,,,0.0-5.0-0.29,,,"['sat', 'looking', 'and', 'at', 'all']",,"['and', 'all', 'sat', 'looking', 'at']",,test,1058021,7,63,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
151,condition1,,,,,,,0.0-5.0-1.29,32,,,1192.4500000022815,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>sat,looking,and,at,all</p><h4>Here is the correct answer and the original sentence:</h4><p>and,all,sat,looking,at</p><p>Presently Beth and Amy woke to rummage and find their little books also, one dove-colored, the other blue, and all sat looking at and talking about them, while the east grew rosy with the coming day.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1059216,,64,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,52a2c1f0-fa1e-4544-92fd-82519452a3a1,
